id,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,subscribed
2600,48,unknown,married,unknown,no,286,no,no,cellular,30,jul,166,2,-1,0,unknown,no
2601,54,unknown,married,unknown,no,390,no,no,cellular,20,aug,68,5,-1,0,unknown,no
2602,57,admin.,married,secondary,no,169,no,no,cellular,14,aug,180,1,106,2,failure,no
2603,39,technician,married,secondary,no,1,yes,no,unknown,26,may,506,2,-1,0,unknown,no
2604,38,admin.,divorced,secondary,no,859,yes,yes,cellular,8,may,52,1,302,4,failure,no
2605,43,blue-collar,married,secondary,no,85,yes,no,cellular,20,apr,42,3,279,5,other,no
2606,30,technician,married,secondary,no,3875,yes,no,cellular,7,may,131,1,338,2,other,no
2607,31,management,single,tertiary,no,0,no,no,cellular,28,aug,38,16,-1,0,unknown,no
2608,44,entrepreneur,married,tertiary,no,3463,yes,yes,cellular,28,jan,290,2,153,3,failure,no
2609,50,blue-collar,married,secondary,no,2419,yes,no,cellular,11,may,309,1,342,3,other,no
2610,38,admin.,married,secondary,no,137,yes,no,cellular,31,jul,27,22,-1,0,unknown,no
2611,29,student,single,secondary,no,658,no,no,cellular,15,jul,198,2,244,4,other,yes
2612,39,technician,married,secondary,no,-1451,yes,yes,cellular,30,jul,65,5,-1,0,unknown,no
2613,51,admin.,married,tertiary,no,26,yes,no,telephone,28,aug,51,3,-1,0,unknown,no
2614,50,technician,married,secondary,no,416,yes,no,unknown,5,jun,494,5,-1,0,unknown,yes
2615,38,housemaid,divorced,secondary,no,216,no,no,cellular,7,jul,97,3,-1,0,unknown,no
2616,52,blue-collar,married,secondary,no,409,no,no,cellular,8,aug,137,2,-1,0,unknown,no
2617,58,admin.,divorced,secondary,no,1947,no,no,telephone,26,oct,228,1,-1,0,unknown,yes
2618,40,services,married,primary,no,-45,no,yes,cellular,8,jul,166,1,-1,0,unknown,no
2619,36,technician,married,tertiary,no,99,yes,yes,cellular,17,nov,57,1,-1,0,unknown,no
2620,47,management,divorced,tertiary,no,-363,yes,yes,unknown,27,may,513,1,-1,0,unknown,no
2621,53,technician,married,secondary,no,1319,no,no,unknown,19,jun,1318,3,-1,0,unknown,yes
2622,31,technician,married,secondary,no,286,no,no,unknown,12,may,177,4,-1,0,unknown,no
2623,54,blue-collar,married,unknown,no,-361,yes,no,unknown,26,may,227,1,-1,0,unknown,no
2624,53,blue-collar,married,primary,no,0,yes,yes,cellular,7,may,263,1,-1,0,unknown,no
2625,44,blue-collar,married,secondary,no,2092,no,yes,unknown,18,jun,452,1,-1,0,unknown,no
2626,38,entrepreneur,single,tertiary,no,-274,yes,yes,cellular,29,jan,103,1,247,2,failure,no
2627,31,housemaid,single,tertiary,no,0,no,no,cellular,22,aug,78,3,-1,0,unknown,no
2628,41,services,married,secondary,no,1483,yes,no,unknown,17,jun,66,4,-1,0,unknown,no
2629,33,management,married,tertiary,no,188,yes,no,unknown,21,may,136,1,-1,0,unknown,no
2630,51,blue-collar,married,secondary,no,160,yes,no,cellular,7,may,136,1,359,1,failure,no
2631,51,blue-collar,married,primary,no,462,yes,no,cellular,29,aug,164,2,-1,0,unknown,no
2632,58,blue-collar,married,primary,no,4354,yes,no,cellular,22,aug,98,7,-1,0,unknown,no
2633,28,technician,single,tertiary,no,968,no,yes,cellular,22,jul,470,2,-1,0,unknown,no
2634,28,admin.,single,secondary,no,1842,yes,no,cellular,4,may,92,2,-1,0,unknown,no
2635,37,technician,single,secondary,no,4,no,no,cellular,11,aug,933,1,-1,0,unknown,yes
2636,40,blue-collar,married,primary,no,676,no,no,unknown,9,jun,74,1,-1,0,unknown,no
2637,32,management,single,tertiary,no,12686,yes,no,cellular,20,nov,176,1,170,1,failure,no
2638,52,services,married,secondary,no,659,no,no,cellular,28,jan,390,4,93,1,success,yes
2639,50,management,single,secondary,no,431,no,no,telephone,4,jun,180,2,-1,0,unknown,no
2640,37,technician,married,secondary,no,1725,no,no,cellular,22,aug,75,7,-1,0,unknown,no
2641,37,management,married,tertiary,no,596,yes,no,cellular,13,may,281,1,345,2,failure,no
2642,65,retired,married,secondary,no,1370,no,no,cellular,12,nov,177,1,92,1,failure,no
2643,31,management,married,tertiary,no,2603,yes,no,cellular,11,feb,280,4,-1,0,unknown,yes
2644,34,management,single,tertiary,no,1228,no,no,cellular,13,aug,99,2,105,10,success,no
2645,42,services,married,secondary,no,0,no,no,unknown,18,jun,118,6,-1,0,unknown,no
2646,46,blue-collar,married,primary,no,665,no,no,cellular,30,jan,89,4,235,2,failure,no
2647,36,blue-collar,married,primary,no,442,yes,no,cellular,17,apr,238,1,326,3,failure,no
2648,32,self-employed,married,tertiary,no,1918,no,no,cellular,28,jan,128,2,-1,0,unknown,no
2649,36,entrepreneur,married,secondary,no,0,yes,no,cellular,29,jan,344,3,-1,0,unknown,no
2650,59,retired,married,primary,no,5521,yes,yes,unknown,13,may,94,1,-1,0,unknown,no
2651,48,management,married,unknown,no,598,no,no,unknown,9,jun,152,2,-1,0,unknown,no
2652,30,self-employed,married,tertiary,no,694,no,no,cellular,7,aug,185,4,-1,0,unknown,no
2653,47,blue-collar,married,secondary,no,2775,no,no,unknown,14,may,262,1,-1,0,unknown,no
2654,37,housemaid,divorced,secondary,no,37,no,no,unknown,18,jun,155,2,-1,0,unknown,no
2655,53,housemaid,married,primary,yes,945,no,no,cellular,29,jan,82,2,-1,0,unknown,no
2656,44,management,divorced,tertiary,no,36,no,no,cellular,26,oct,127,2,153,3,failure,no
2657,59,management,married,tertiary,no,296,no,yes,cellular,15,jul,805,3,-1,0,unknown,yes
2658,30,services,divorced,secondary,no,341,yes,no,cellular,13,may,54,1,174,1,success,no
2659,32,blue-collar,married,secondary,no,1484,yes,no,unknown,30,may,363,7,-1,0,unknown,no
2660,52,technician,married,secondary,no,5006,yes,no,unknown,15,may,112,1,-1,0,unknown,no
2661,31,admin.,single,secondary,no,0,yes,no,unknown,16,may,28,4,-1,0,unknown,no
2662,30,blue-collar,married,secondary,no,23,yes,no,cellular,8,may,129,2,359,4,failure,no
2663,33,admin.,single,tertiary,no,1371,yes,no,cellular,5,may,362,1,-1,0,unknown,no
2664,35,management,married,tertiary,no,775,no,no,unknown,27,jul,9,1,-1,0,unknown,no
2665,27,admin.,single,secondary,no,3529,no,yes,cellular,5,mar,162,1,179,2,failure,no
2666,31,services,single,secondary,no,516,yes,no,unknown,13,may,271,2,-1,0,unknown,no
2667,35,blue-collar,single,primary,no,3339,yes,no,unknown,6,jun,304,2,-1,0,unknown,no
2668,53,blue-collar,married,secondary,no,6112,no,no,cellular,30,apr,211,1,86,1,success,no
2669,40,blue-collar,divorced,secondary,no,635,yes,no,cellular,13,may,122,2,-1,0,unknown,no
2670,60,management,married,primary,no,8334,no,no,cellular,18,jun,143,1,49,7,other,no
2671,37,services,married,secondary,no,237,yes,no,unknown,8,may,175,1,-1,0,unknown,no
2672,32,management,married,tertiary,no,3651,yes,no,cellular,20,nov,142,3,-1,0,unknown,no
2673,69,technician,married,tertiary,no,482,no,no,cellular,29,jul,478,1,267,1,failure,yes
2674,51,self-employed,married,secondary,no,921,no,no,cellular,24,jul,188,1,-1,0,unknown,no
2675,46,blue-collar,married,unknown,no,9328,yes,no,cellular,5,may,725,3,-1,0,unknown,yes
2676,26,blue-collar,married,secondary,no,245,yes,no,unknown,28,may,146,2,-1,0,unknown,no
2677,35,blue-collar,married,secondary,no,94,yes,no,cellular,20,apr,75,1,-1,0,unknown,no
2678,34,management,married,tertiary,no,1293,yes,no,cellular,13,aug,168,2,-1,0,unknown,no
2679,52,retired,divorced,primary,no,-779,yes,yes,cellular,17,apr,709,1,-1,0,unknown,yes
2680,30,services,married,secondary,no,137,no,no,cellular,4,jul,407,1,-1,0,unknown,no
2681,23,admin.,single,secondary,no,1104,yes,no,unknown,12,may,120,2,-1,0,unknown,no
2682,39,services,married,secondary,no,54,yes,no,cellular,10,jul,466,1,-1,0,unknown,no
2683,45,blue-collar,married,primary,no,180,yes,yes,unknown,29,may,150,1,-1,0,unknown,no
2684,70,retired,married,secondary,no,1310,no,no,cellular,14,apr,318,1,181,1,failure,no
2685,44,management,married,secondary,no,991,no,no,cellular,2,feb,194,1,-1,0,unknown,no
2686,39,blue-collar,married,primary,no,-432,yes,no,unknown,8,may,159,3,-1,0,unknown,no
2687,40,self-employed,divorced,secondary,no,172,no,no,cellular,29,jan,421,1,-1,0,unknown,no
2688,29,management,single,tertiary,no,630,no,no,cellular,11,aug,94,3,-1,0,unknown,no
2689,35,unemployed,married,tertiary,no,1057,yes,no,cellular,8,apr,902,2,-1,0,unknown,no
2690,36,technician,single,secondary,no,2921,no,no,telephone,31,jul,55,7,-1,0,unknown,no
2691,33,technician,single,secondary,no,2481,no,no,cellular,21,nov,113,1,101,2,failure,no
2692,32,services,single,tertiary,no,1743,yes,no,cellular,1,apr,1156,1,261,3,other,no
2693,27,services,married,secondary,no,8,yes,no,unknown,6,may,88,3,-1,0,unknown,no
2694,44,management,single,secondary,no,813,no,no,cellular,26,aug,358,2,-1,0,unknown,no
2695,29,management,married,tertiary,no,1474,yes,yes,unknown,29,may,79,3,-1,0,unknown,no
2696,38,management,married,tertiary,no,5432,yes,yes,cellular,19,nov,408,1,183,1,failure,no
2697,31,admin.,single,secondary,no,33,no,yes,cellular,23,jul,194,1,-1,0,unknown,no
2698,88,retired,married,primary,no,648,no,no,telephone,3,sep,318,1,-1,0,unknown,no
2699,35,management,single,tertiary,no,134,no,no,cellular,4,feb,219,1,-1,0,unknown,no
2700,26,technician,single,tertiary,no,192,yes,no,unknown,15,may,477,1,-1,0,unknown,no
2701,30,blue-collar,married,primary,no,179,yes,no,unknown,29,may,764,2,-1,0,unknown,no
2702,39,blue-collar,married,secondary,no,599,yes,no,unknown,6,jun,53,1,-1,0,unknown,no
2703,33,management,single,tertiary,no,0,no,no,cellular,19,aug,53,4,-1,0,unknown,no
2704,34,management,married,secondary,no,857,yes,no,cellular,22,aug,238,6,-1,0,unknown,no
2705,35,technician,married,secondary,no,179,no,yes,cellular,20,aug,82,2,-1,0,unknown,no
2706,52,technician,married,unknown,no,7,no,no,unknown,6,may,203,2,-1,0,unknown,no
2707,44,blue-collar,married,secondary,no,1147,yes,no,unknown,18,jun,23,3,-1,0,unknown,no
2708,43,management,divorced,tertiary,no,9,yes,no,cellular,26,aug,89,5,401,1,failure,no
2709,30,management,single,tertiary,no,3410,yes,no,cellular,18,may,140,1,-1,0,unknown,no
2710,55,management,single,tertiary,no,1097,no,no,telephone,18,aug,199,2,-1,0,unknown,no
2711,60,retired,married,secondary,no,2537,yes,yes,unknown,15,may,230,1,-1,0,unknown,no
2712,30,management,married,tertiary,no,1908,no,no,cellular,5,aug,222,1,-1,0,unknown,no
2713,32,management,married,tertiary,no,-360,yes,no,cellular,21,jul,176,4,-1,0,unknown,no
2714,44,services,single,secondary,no,1378,yes,no,unknown,8,may,257,2,-1,0,unknown,no
2715,33,blue-collar,single,secondary,no,4404,yes,no,cellular,20,nov,766,3,-1,0,unknown,no
2716,31,management,single,tertiary,no,319,yes,no,cellular,16,apr,302,2,248,2,failure,no
2717,40,management,married,tertiary,no,-117,yes,no,cellular,17,jul,770,2,-1,0,unknown,no
2718,57,blue-collar,married,primary,no,93,yes,no,telephone,17,apr,137,1,-1,0,unknown,no
2719,38,blue-collar,married,primary,no,346,no,no,cellular,6,feb,15,3,9,3,other,no
2720,23,entrepreneur,single,secondary,no,1128,yes,no,cellular,18,may,77,3,-1,0,unknown,no
2721,29,management,single,tertiary,no,872,yes,no,cellular,21,jul,173,2,-1,0,unknown,no
2722,34,blue-collar,married,primary,no,1873,yes,no,cellular,2,feb,192,1,-1,0,unknown,no
2723,36,technician,divorced,secondary,no,1156,yes,yes,cellular,28,jul,141,7,-1,0,unknown,no
2724,33,blue-collar,divorced,secondary,no,176,yes,no,unknown,12,may,157,5,-1,0,unknown,no
2725,34,management,married,tertiary,no,490,yes,no,cellular,2,feb,491,1,-1,0,unknown,no
2726,32,services,married,secondary,no,426,yes,yes,cellular,7,may,383,1,339,1,other,no
2727,57,management,married,tertiary,no,813,no,no,cellular,27,apr,91,3,-1,0,unknown,no
2728,55,entrepreneur,married,secondary,no,27624,no,no,telephone,3,jun,437,1,-1,0,unknown,yes
2729,46,management,divorced,tertiary,no,743,no,no,unknown,5,jun,36,2,-1,0,unknown,no
2730,29,student,single,secondary,no,181,yes,no,cellular,23,jul,180,1,-1,0,unknown,no
2731,31,services,single,unknown,no,919,yes,no,cellular,18,may,180,2,-1,0,unknown,no
2732,56,blue-collar,divorced,secondary,no,9898,yes,no,cellular,21,nov,147,3,-1,0,unknown,no
2733,26,technician,single,tertiary,no,75,yes,yes,unknown,19,may,351,1,-1,0,unknown,no
2734,55,services,married,secondary,no,0,no,no,cellular,8,jul,106,1,-1,0,unknown,no
2735,50,self-employed,married,secondary,no,5312,no,no,cellular,23,jul,106,3,-1,0,unknown,no
2736,25,technician,single,secondary,no,7103,yes,no,cellular,28,may,188,3,10,1,failure,yes
2737,56,entrepreneur,married,secondary,no,196,no,no,cellular,19,nov,312,3,-1,0,unknown,no
2738,50,blue-collar,married,primary,no,859,yes,yes,telephone,28,jul,40,7,-1,0,unknown,no
2739,45,blue-collar,married,primary,no,503,yes,no,cellular,11,may,313,1,369,2,failure,no
2740,37,blue-collar,married,secondary,no,236,no,no,cellular,25,jul,438,6,-1,0,unknown,no
2741,32,blue-collar,single,secondary,no,1143,yes,yes,cellular,6,may,132,1,300,1,failure,no
2742,38,admin.,divorced,tertiary,no,2801,yes,yes,cellular,7,may,252,2,-1,0,unknown,no
2743,26,technician,single,tertiary,no,-67,yes,no,cellular,13,aug,143,1,90,1,success,no
2744,39,management,married,tertiary,no,494,no,no,cellular,10,mar,106,2,478,3,failure,yes
2745,38,blue-collar,divorced,secondary,no,814,yes,no,cellular,21,nov,1166,1,155,3,other,no
2746,26,blue-collar,single,secondary,no,2353,no,no,cellular,3,feb,498,2,-1,0,unknown,no
2747,37,blue-collar,married,primary,no,152,yes,no,cellular,17,apr,252,2,-1,0,unknown,no
2748,30,technician,married,secondary,no,1534,yes,yes,unknown,15,may,243,1,-1,0,unknown,no
2749,42,blue-collar,married,secondary,no,-921,yes,no,unknown,26,may,115,2,-1,0,unknown,no
2750,32,self-employed,single,tertiary,no,562,yes,yes,cellular,8,apr,84,1,-1,0,unknown,no
2751,27,technician,single,secondary,no,471,yes,yes,cellular,24,jul,136,2,-1,0,unknown,no
2752,49,technician,single,secondary,no,1202,yes,no,unknown,18,jun,122,1,-1,0,unknown,no
2753,44,admin.,divorced,secondary,no,611,no,no,cellular,31,jul,6,10,-1,0,unknown,no
2754,51,blue-collar,married,secondary,no,463,yes,yes,cellular,15,jul,114,4,-1,0,unknown,no
2755,32,unemployed,single,secondary,no,1249,yes,no,cellular,20,nov,160,1,171,4,other,no
2756,32,admin.,married,tertiary,no,0,yes,no,cellular,21,nov,102,1,-1,0,unknown,no
2757,38,management,married,tertiary,no,950,no,no,cellular,5,aug,210,2,-1,0,unknown,no
2758,53,technician,single,primary,no,481,no,no,cellular,18,nov,399,1,-1,0,unknown,no
2759,34,blue-collar,married,secondary,no,529,yes,no,cellular,14,may,325,1,351,3,failure,no
2760,32,management,married,tertiary,no,1390,no,no,cellular,7,aug,116,2,-1,0,unknown,no
2761,28,unemployed,single,primary,no,236,no,no,cellular,4,may,193,1,87,3,failure,yes
2762,36,blue-collar,married,secondary,no,0,no,no,unknown,20,jun,332,3,-1,0,unknown,no
2763,39,services,married,secondary,no,0,yes,no,telephone,10,jul,29,1,-1,0,unknown,no
2764,28,self-employed,single,tertiary,no,1579,no,no,cellular,14,oct,122,3,-1,0,unknown,no
2765,36,technician,married,tertiary,no,911,yes,yes,cellular,4,may,275,3,-1,0,unknown,no
2766,59,technician,married,secondary,no,3562,no,no,cellular,13,aug,121,1,-1,0,unknown,no
2767,25,blue-collar,single,primary,no,-221,yes,no,unknown,23,may,250,1,-1,0,unknown,no
2768,51,blue-collar,married,secondary,no,1840,yes,no,cellular,18,aug,312,3,-1,0,unknown,no
2769,44,blue-collar,married,secondary,no,17,yes,no,unknown,19,jun,153,14,-1,0,unknown,no
2770,40,management,married,tertiary,no,3,yes,yes,unknown,19,may,151,1,-1,0,unknown,no
2771,29,management,single,tertiary,no,1673,no,no,cellular,16,aug,200,2,159,3,other,no
2772,51,entrepreneur,married,secondary,no,0,no,no,unknown,30,may,510,3,-1,0,unknown,no
2773,72,retired,married,primary,no,2079,no,no,cellular,13,aug,100,1,191,3,other,no
2774,46,blue-collar,married,secondary,no,9347,yes,no,cellular,19,nov,138,1,117,1,other,no
2775,57,admin.,divorced,primary,no,1,no,no,unknown,15,may,17,10,-1,0,unknown,no
2776,58,housemaid,divorced,primary,no,0,no,no,cellular,11,jul,965,2,-1,0,unknown,no
2777,57,services,married,primary,no,-319,no,yes,cellular,5,feb,620,1,196,1,other,no
2778,43,admin.,married,secondary,no,1996,no,yes,cellular,31,jul,34,3,-1,0,unknown,no
2779,42,management,married,tertiary,no,477,yes,no,unknown,5,jun,517,3,-1,0,unknown,no
2780,28,management,single,tertiary,no,416,yes,yes,cellular,17,jul,345,1,-1,0,unknown,no
2781,35,technician,single,secondary,no,399,yes,no,cellular,13,may,496,2,345,3,failure,yes
2782,34,admin.,divorced,secondary,no,151,yes,no,cellular,12,may,131,1,361,1,other,no
2783,30,management,married,tertiary,no,877,no,no,cellular,13,aug,202,1,83,5,failure,no
2784,46,services,married,secondary,no,236,no,no,cellular,27,aug,320,28,-1,0,unknown,no
2785,38,self-employed,married,tertiary,no,585,yes,no,unknown,21,may,34,3,-1,0,unknown,no
2786,28,services,single,secondary,no,168,yes,no,cellular,7,may,128,1,-1,0,unknown,no
2787,46,services,divorced,secondary,no,348,yes,no,cellular,20,apr,323,1,-1,0,unknown,no
2788,53,services,married,primary,no,574,yes,no,unknown,20,may,121,2,-1,0,unknown,no
2789,37,blue-collar,married,secondary,no,194,yes,no,unknown,12,may,566,7,-1,0,unknown,no
2790,30,technician,single,tertiary,no,0,yes,no,unknown,28,may,58,1,-1,0,unknown,no
2791,37,management,single,tertiary,no,2163,no,no,cellular,25,jan,114,1,234,1,failure,no
2792,42,management,married,secondary,no,1607,yes,no,unknown,30,may,108,1,-1,0,unknown,no
2793,57,management,married,tertiary,no,0,yes,no,unknown,14,may,124,1,-1,0,unknown,no
2794,35,services,divorced,secondary,no,204,yes,no,cellular,17,nov,295,1,186,9,other,no
2795,27,admin.,single,secondary,no,145,no,yes,cellular,7,jul,95,3,-1,0,unknown,no
2796,47,services,married,secondary,no,4,no,no,cellular,13,aug,73,2,105,6,success,no
2797,42,technician,single,secondary,no,0,no,no,cellular,21,aug,656,2,-1,0,unknown,no
2798,60,retired,divorced,tertiary,no,4,yes,no,cellular,26,may,400,3,358,2,failure,no
2799,37,technician,single,secondary,no,1211,yes,no,unknown,21,may,795,1,-1,0,unknown,yes
2800,39,services,single,secondary,no,-106,no,no,unknown,1,jul,60,4,-1,0,unknown,no
2801,38,blue-collar,single,secondary,no,3054,no,no,unknown,20,jun,24,11,-1,0,unknown,no
2802,28,admin.,single,secondary,no,261,yes,yes,cellular,9,sep,259,2,98,4,success,yes
2803,59,retired,married,tertiary,no,1296,no,no,cellular,11,aug,862,11,-1,0,unknown,no
2804,46,management,divorced,tertiary,no,0,no,yes,cellular,29,aug,38,6,-1,0,unknown,no
2805,49,blue-collar,married,primary,no,592,no,no,cellular,28,aug,133,15,-1,0,unknown,no
2806,48,management,single,tertiary,no,-295,no,yes,cellular,28,jan,121,1,190,2,failure,no
2807,35,self-employed,married,tertiary,no,247,yes,no,unknown,12,may,167,2,-1,0,unknown,no
2808,55,management,married,secondary,no,566,yes,no,cellular,17,apr,107,1,-1,0,unknown,no
2809,25,technician,married,secondary,no,-276,yes,no,unknown,4,jun,105,1,-1,0,unknown,no
2810,33,blue-collar,married,secondary,yes,-266,yes,yes,cellular,3,feb,16,7,-1,0,unknown,no
2811,34,services,divorced,secondary,no,-240,yes,no,cellular,11,may,247,6,-1,0,unknown,no
2812,48,services,married,secondary,no,300,no,yes,cellular,16,jul,52,8,-1,0,unknown,no
2813,30,management,single,tertiary,no,-218,yes,no,cellular,27,aug,13,15,-1,0,unknown,no
2814,35,management,single,tertiary,no,6781,yes,no,cellular,15,may,19,6,-1,0,unknown,no
2815,43,services,married,secondary,no,2126,no,no,cellular,5,aug,92,2,-1,0,unknown,no
2816,28,blue-collar,married,secondary,no,-26,no,yes,cellular,30,jan,81,1,-1,0,unknown,no
2817,34,technician,single,tertiary,no,-554,yes,yes,cellular,31,jul,68,3,-1,0,unknown,no
2818,54,blue-collar,married,secondary,no,1480,yes,no,unknown,14,may,108,1,-1,0,unknown,no
2819,32,unemployed,single,secondary,no,2706,no,no,cellular,21,nov,462,3,-1,0,unknown,no
